ID,Name,Subname,Generation,Sprite,Icon Locations,Tier,Type 1,Type 2,Ability 1,Ability 2,Hidden Ability,Special Ability,Egg Group 1,Egg Group 2,HP,ATK,DEF,SPA,SPD,SPE,BST,Size,Weight,Gender Ratio,Color,Link
589,Escavalier,None,5,https://play.pokemonshowdown.com/sprites/gen5/escavalier.png,-40px -1470px;,RU,BUG,STEEL,Swarm,Shell Armor,Overcoat,None,Bug,None,70,135,105,60,105,20,495,1 m,33 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/escavalier
590,Foongus,None,5,https://play.pokemonshowdown.com/sprites/gen5/foongus.png,-80px -1470px;,Illegal,GRASS,POISON,Effect Spore,None,Regenerator,None,Grass,None,69,55,45,55,55,15,294,0.2 m,1 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/foongus
591,Amoonguss,None,5,https://play.pokemonshowdown.com/sprites/gen5/amoonguss.png,-120px -1470px;,Illegal,GRASS,POISON,Effect Spore,None,Regenerator,None,Grass,None,114,85,70,85,80,30,464,0.6 m,10.5 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/amoonguss
592,Frillish,None,5,https://play.pokemonshowdown.com/sprites/gen5/frillish.png,-160px -1470px;,LC,WATER,GHOST,Water Absorb,Cursed Body,Damp,None,Amorphous,None,55,40,50,65,85,40,335,1.2 m,33 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/frillish
593,Jellicent,None,5,https://play.pokemonshowdown.com/sprites/gen5/jellicent.png,-200px -1470px;,RU,WATER,GHOST,Water Absorb,Cursed Body,Damp,None,Amorphous,None,100,60,70,85,105,60,480,2.2 m,135 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/jellicent
594,Alomomola,None,5,https://play.pokemonshowdown.com/sprites/gen5/alomomola.png,-240px -1470px;,Illegal,WATER,None,Healer,Hydration,Regenerator,None,Water 1,Water 2,165,75,80,40,45,65,470,1.2 m,31.6 kg,50% male  50% female,Pink,https://dex.pokemonshowdown.com/pokemon/alomomola
595,Joltik,None,5,https://play.pokemonshowdown.com/sprites/gen5/joltik.png,-280px -1470px;,LC,BUG,ELECTRIC,Compound Eyes,Unnerve,Swarm,None,Bug,None,50,47,50,57,50,65,319,0.1 m,0.6 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/joltik
596,Galvantula,None,5,https://play.pokemonshowdown.com/sprites/gen5/galvantula.png,-320px -1470px;,RU,BUG,ELECTRIC,Compound Eyes,Unnerve,Swarm,None,Bug,None,70,77,60,97,60,108,472,0.8 m,14.3 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/galvantula
597,Ferroseed,None,5,https://play.pokemonshowdown.com/sprites/gen5/ferroseed.png,-360px -1470px;,NU,GRASS,STEEL,Iron Barbs,None,None,None,Grass,Mineral,44,50,91,24,86,10,305,0.6 m,18.8 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/ferroseed
598,Ferrothorn,None,5,https://play.pokemonshowdown.com/sprites/gen5/ferrothorn.png,-400px -1470px;,OU,GRASS,STEEL,Iron Barbs,None,Anticipation,None,Grass,Mineral,74,94,131,54,116,20,489,1 m,110 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/ferrothorn
599,Klink,None,5,https://play.pokemonshowdown.com/sprites/gen5/klink.png,-440px -1470px;,LC,STEEL,None,Plus,Minus,Clear Body,None,Mineral,None,40,55,70,45,60,30,300,0.3 m,21 kg,100% genderless,Gray,https://dex.pokemonshowdown.com/pokemon/klink
600,Klang,None,5,https://play.pokemonshowdown.com/sprites/gen5/klang.png,0px -1500px;,NFE,STEEL,None,Plus,Minus,Clear Body,None,Mineral,None,60,80,95,70,85,50,440,0.6 m,51 kg,100% genderless,Gray,https://dex.pokemonshowdown.com/pokemon/klang
601,Klinklang,None,5,https://play.pokemonshowdown.com/sprites/gen5/klinklang.png,-40px -1500px;,NU,STEEL,None,Plus,Minus,Clear Body,None,Mineral,None,60,100,115,70,85,90,520,0.6 m,81 kg,100% genderless,Gray,https://dex.pokemonshowdown.com/pokemon/klinklang
602,Tynamo,None,5,https://play.pokemonshowdown.com/sprites/gen5/tynamo.png,-80px -1500px;,Illegal,ELECTRIC,None,Levitate,None,None,None,Amorphous,None,35,55,40,45,40,60,275,0.2 m,0.3 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/tynamo
603,Eelektrik,None,5,https://play.pokemonshowdown.com/sprites/gen5/eelektrik.png,-120px -1500px;,Illegal,ELECTRIC,None,Levitate,None,None,None,Amorphous,None,65,85,70,75,70,40,405,1.2 m,22 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/eelektrik
604,Eelektross,None,5,https://play.pokemonshowdown.com/sprites/gen5/eelektross.png,-160px -1500px;,Illegal,ELECTRIC,None,Levitate,None,None,None,Amorphous,None,85,115,80,105,80,50,515,2.1 m,80.5 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/eelektross
605,Elgyem,None,5,https://play.pokemonshowdown.com/sprites/gen5/elgyem.png,-200px -1500px;,LC,PSYCHIC,None,Telepathy,Synchronize,Analytic,None,Human-Like,None,55,55,55,85,55,30,335,0.5 m,9 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/elgyem
606,Beheeyem,None,5,https://play.pokemonshowdown.com/sprites/gen5/beheeyem.png,-240px -1500px;,PU,PSYCHIC,None,Telepathy,Synchronize,Analytic,None,Human-Like,None,75,75,75,125,95,40,485,1 m,34.5 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/beheeyem
607,Litwick,None,5,https://play.pokemonshowdown.com/sprites/gen5/litwick.png,-280px -1500px;,LC,GHOST,FIRE,Flash Fire,Flame Body,Infiltrator,None,Amorphous,None,50,30,55,65,55,20,275,0.3 m,3.1 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/litwick
608,Lampent,None,5,https://play.pokemonshowdown.com/sprites/gen5/lampent.png,-320px -1500px;,NFE,GHOST,FIRE,Flash Fire,Flame Body,Infiltrator,None,Amorphous,None,60,40,60,95,60,55,370,0.6 m,13 kg,50% male  50% female,Black,https://dex.pokemonshowdown.com/pokemon/lampent
609,Chandelure,None,5,https://play.pokemonshowdown.com/sprites/gen5/chandelure.png,-360px -1500px;,UU,GHOST,FIRE,Flash Fire,Flame Body,Infiltrator,None,Amorphous,None,60,55,90,145,90,80,520,1 m,34.3 kg,50% male  50% female,Black,https://dex.pokemonshowdown.com/pokemon/chandelure
610,Axew,None,5,https://play.pokemonshowdown.com/sprites/gen5/axew.png,-400px -1500px;,LC,DRAGON,None,Rivalry,Mold Breaker,Unnerve,None,Monster,Dragon,46,87,60,30,40,57,320,0.6 m,18 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/axew
611,Fraxure,None,5,https://play.pokemonshowdown.com/sprites/gen5/fraxure.png,-440px -1500px;,PU,DRAGON,None,Rivalry,Mold Breaker,Unnerve,None,Monster,Dragon,66,117,70,40,50,67,410,1 m,36 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/fraxure
612,Haxorus,None,5,https://play.pokemonshowdown.com/sprites/gen5/haxorus.png,0px -1530px;,UU,DRAGON,None,Rivalry,Mold Breaker,Unnerve,None,Monster,Dragon,76,147,90,60,70,97,540,1.8 m,105.5 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/haxorus
613,Cubchoo,None,5,https://play.pokemonshowdown.com/sprites/gen5/cubchoo.png,-40px -1530px;,LC,ICE,None,Snow Cloak,Slush Rush,Rattled,None,Field,None,55,70,40,60,40,40,305,0.5 m,8.5 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/cubchoo
614,Beartic,None,5,https://play.pokemonshowdown.com/sprites/gen5/beartic.png,-80px -1530px;,(PU),ICE,None,Snow Cloak,Slush Rush,Swift Swim,None,Field,None,95,130,80,70,80,50,505,2.6 m,260 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/beartic
615,Cryogonal,None,5,https://play.pokemonshowdown.com/sprites/gen5/cryogonal.png,-120px -1530px;,Illegal,ICE,None,Levitate,None,None,None,Mineral,None,80,50,50,95,135,105,515,1.1 m,148 kg,100% genderless,Blue,https://dex.pokemonshowdown.com/pokemon/cryogonal
616,Shelmet,None,5,https://play.pokemonshowdown.com/sprites/gen5/shelmet.png,-160px -1530px;,LC,BUG,None,Hydration,Shell Armor,Overcoat,None,Bug,None,50,40,85,40,65,25,305,0.4 m,7.7 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/shelmet
617,Accelgor,None,5,https://play.pokemonshowdown.com/sprites/gen5/accelgor.png,-200px -1530px;,RU,BUG,None,Hydration,Sticky Hold,Unburden,None,Bug,None,80,70,40,100,60,145,495,0.8 m,25.3 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/accelgor
618,Stunfisk,None,5,https://play.pokemonshowdown.com/sprites/gen5/stunfisk.png,-240px -1530px;,RU,GROUND,ELECTRIC,Static,Limber,Sand Veil,None,Water 1,Amorphous,109,66,84,81,99,32,471,0.7 m,11 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/stunfisk
618,Stunfisk,Galar,5,https://play.pokemonshowdown.com/sprites/gen5/stunfisk-galar.png,-440px -2670px;,NU,GROUND,STEEL,Mimicry,None,None,None,Water 1,Amorphous,109,81,99,66,84,32,471,0.7 m,20.5 kg,50% male  50% female,Green,https://dex.pokemonshowdown.com/pokemon/stunfiskgalar
619,Mienfoo,None,5,https://play.pokemonshowdown.com/sprites/gen5/mienfoo.png,-280px -1530px;,Illegal,FIGHTING,None,Inner Focus,Regenerator,Reckless,None,Field,Human-Like,45,85,50,55,50,65,350,0.9 m,20 kg,50% male  50% female,Yellow,https://dex.pokemonshowdown.com/pokemon/mienfoo
620,Mienshao,None,5,https://play.pokemonshowdown.com/sprites/gen5/mienshao.png,-320px -1530px;,Illegal,FIGHTING,None,Inner Focus,Regenerator,Reckless,None,Field,Human-Like,65,125,60,95,60,105,510,1.4 m,35.5 kg,50% male  50% female,Purple,https://dex.pokemonshowdown.com/pokemon/mienshao
621,Druddigon,None,5,https://play.pokemonshowdown.com/sprites/gen5/druddigon.png,-360px -1530px;,Illegal,DRAGON,None,Rough Skin,Sheer Force,Mold Breaker,None,Monster,Dragon,77,120,90,60,90,48,485,1.6 m,139 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/druddigon
622,Golett,None,5,https://play.pokemonshowdown.com/sprites/gen5/golett.png,-400px -1530px;,LC,GROUND,GHOST,Iron Fist,Klutz,No Guard,None,Mineral,None,59,74,50,35,50,35,303,1 m,92 kg,100% genderless,Green,https://dex.pokemonshowdown.com/pokemon/golett
623,Golurk,None,5,https://play.pokemonshowdown.com/sprites/gen5/golurk.png,-440px -1530px;,NU,GROUND,GHOST,Iron Fist,Klutz,No Guard,None,Mineral,None,89,124,80,55,80,55,483,2.8 m,330 kg,100% genderless,Green,https://dex.pokemonshowdown.com/pokemon/golurk
624,Pawniard,None,5,https://play.pokemonshowdown.com/sprites/gen5/pawniard.png,0px -1560px;,PU,DARK,STEEL,Defiant,Inner Focus,Pressure,None,Human-Like,None,45,85,70,40,40,60,340,0.5 m,10.2 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/pawniard
625,Bisharp,None,5,https://play.pokemonshowdown.com/sprites/gen5/bisharp.png,-40px -1560px;,OU,DARK,STEEL,Defiant,Inner Focus,Pressure,None,Human-Like,None,65,125,100,60,70,70,490,1.6 m,70 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/bisharp
626,Bouffalant,None,5,https://play.pokemonshowdown.com/sprites/gen5/bouffalant.png,-80px -1560px;,Illegal,NORMAL,None,Reckless,Sap Sipper,Soundproof,None,Field,None,95,110,95,40,95,55,490,1.6 m,94.6 kg,50% male  50% female,Brown,https://dex.pokemonshowdown.com/pokemon/bouffalant
627,Rufflet,None,5,https://play.pokemonshowdown.com/sprites/gen5/rufflet.png,-120px -1560px;,LC,NORMAL,FLYING,Keen Eye,Sheer Force,Hustle,None,Flying,None,70,83,50,37,50,60,350,0.5 m,10.5 kg,100% male,White,https://dex.pokemonshowdown.com/pokemon/rufflet
628,Braviary,None,5,https://play.pokemonshowdown.com/sprites/gen5/braviary.png,-160px -1560px;,UU,NORMAL,FLYING,Keen Eye,Sheer Force,Defiant,None,Flying,None,100,123,75,57,75,80,510,1.5 m,41 kg,100% male,Red,https://dex.pokemonshowdown.com/pokemon/braviary
629,Vullaby,None,5,https://play.pokemonshowdown.com/sprites/gen5/vullaby.png,-200px -1560px;,LC,DARK,FLYING,Big Pecks,Overcoat,Weak Armor,None,Flying,None,70,55,75,45,65,60,370,0.5 m,9 kg,100% female,Brown,https://dex.pokemonshowdown.com/pokemon/vullaby
630,Mandibuzz,None,5,https://play.pokemonshowdown.com/sprites/gen5/mandibuzz.png,-240px -1560px;,OU,DARK,FLYING,Big Pecks,Overcoat,Weak Armor,None,Flying,None,110,65,105,55,95,80,510,1.2 m,39.5 kg,100% female,Brown,https://dex.pokemonshowdown.com/pokemon/mandibuzz
631,Heatmor,None,5,https://play.pokemonshowdown.com/sprites/gen5/heatmor.png,-280px -1560px;,PU,FIRE,None,Gluttony,Flash Fire,White Smoke,None,Field,None,85,97,66,105,66,65,484,1.4 m,58 kg,50% male  50% female,Red,https://dex.pokemonshowdown.com/pokemon/heatmor
632,Durant,None,5,https://play.pokemonshowdown.com/sprites/gen5/durant.png,-320px -1560px;,UUBL,BUG,STEEL,Swarm,Hustle,Truant,None,Bug,None,58,109,112,48,48,109,484,0.3 m,33 kg,50% male  50% female,Gray,https://dex.pokemonshowdown.com/pokemon/durant
633,Deino,None,5,https://play.pokemonshowdown.com/sprites/gen5/deino.png,-360px -1560px;,LC,DARK,DRAGON,Hustle,None,None,None,Dragon,None,52,65,50,45,50,38,300,0.8 m,17.3 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/deino
634,Zweilous,None,5,https://play.pokemonshowdown.com/sprites/gen5/zweilous.png,-400px -1560px;,NFE,DARK,DRAGON,Hustle,None,None,None,Dragon,None,72,85,70,65,70,58,420,1.4 m,50 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/zweilous
635,Hydreigon,None,5,https://play.pokemonshowdown.com/sprites/gen5/hydreigon.png,-440px -1560px;,OU,DARK,DRAGON,Levitate,None,None,None,Dragon,None,92,105,90,125,90,98,600,1.8 m,160 kg,50% male  50% female,Blue,https://dex.pokemonshowdown.com/pokemon/hydreigon
636,Larvesta,None,5,https://play.pokemonshowdown.com/sprites/gen5/larvesta.png,0px -1590px;,Illegal,BUG,FIRE,Flame Body,None,Swarm,None,Bug,None,55,85,55,50,55,60,360,1.1 m,28.8 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/larvesta
637,Volcarona,None,5,https://play.pokemonshowdown.com/sprites/gen5/volcarona.png,-40px -1590px;,Illegal,BUG,FIRE,Flame Body,None,Swarm,None,Bug,None,85,60,65,135,105,100,550,1.6 m,46 kg,50% male  50% female,White,https://dex.pokemonshowdown.com/pokemon/volcarona
638,Cobalion,None,5,https://play.pokemonshowdown.com/sprites/gen5/cobalion.png,-80px -1590px;,UU,STEEL,FIGHTING,Justified,None,None,None,Undiscovered,None,91,90,129,90,72,108,580,2.1 m,250 kg,100% genderless,Blue,https://dex.pokemonshowdown.com/pokemon/cobalion
639,Terrakion,None,5,https://play.pokemonshowdown.com/sprites/gen5/terrakion.png,-120px -1590px;,OU,ROCK,FIGHTING,Justified,None,None,None,Undiscovered,None,91,129,90,72,90,108,580,1.9 m,260 kg,100% genderless,Gray,https://dex.pokemonshowdown.com/pokemon/terrakion
640,Virizion,None,5,https://play.pokemonshowdown.com/sprites/gen5/virizion.png,-160px -1590px;,RU,GRASS,FIGHTING,Justified,None,None,None,Undiscovered,None,91,90,72,90,129,108,580,2 m,200 kg,100% genderless,Green,https://dex.pokemonshowdown.com/pokemon/virizion
641,Tornadus,None,5,https://play.pokemonshowdown.com/sprites/gen5/tornadus.png,-200px -1590px;,Illegal,FLYING,None,Prankster,None,Defiant,None,Undiscovered,None,79,115,70,125,80,111,580,1.5 m,63 kg,100% male,Green,https://dex.pokemonshowdown.com/pokemon/tornadus
641,Tornadus,Therian,5,https://play.pokemonshowdown.com/sprites/gen5/tornadus-therian.png,-240px -2400px;,Illegal,FLYING,None,Regenerator,None,None,None,Undiscovered,None,79,100,80,110,90,121,580,1.4 m,63 kg,100% male,Green,https://dex.pokemonshowdown.com/pokemon/tornadustherian
642,Thundurus,None,5,https://play.pokemonshowdown.com/sprites/gen5/thundurus.png,-240px -1590px;,Illegal,ELECTRIC,FLYING,Prankster,None,Defiant,None,Undiscovered,None,79,115,70,125,80,111,580,1.5 m,61 kg,100% male,Blue,https://dex.pokemonshowdown.com/pokemon/thundurus
642,Thundurus,Therian,5,https://play.pokemonshowdown.com/sprites/gen5/thundurus-therian.png,-280px -2400px;,Illegal,ELECTRIC,FLYING,Volt Absorb,None,None,None,Undiscovered,None,79,105,70,145,80,101,580,3 m,61 kg,100% male,Blue,https://dex.pokemonshowdown.com/pokemon/thundurustherian
643,Reshiram,None,5,https://play.pokemonshowdown.com/sprites/gen5/reshiram.png,-280px -1590px;,Uber,DRAGON,FIRE,Turboblaze,None,None,None,Undiscovered,None,100,120,100,150,120,90,680,3.2 m,330 kg,100% genderless,White,https://dex.pokemonshowdown.com/pokemon/reshiram
644,Zekrom,None,5,https://play.pokemonshowdown.com/sprites/gen5/zekrom.png,-320px -1590px;,Uber,DRAGON,ELECTRIC,Teravolt,None,None,None,Undiscovered,None,100,150,120,120,100,90,680,2.9 m,345 kg,100% genderless,Black,https://dex.pokemonshowdown.com/pokemon/zekrom
645,Landorus,None,5,https://play.pokemonshowdown.com/sprites/gen5/landorus.png,-360px -1590px;,Illegal,GROUND,FLYING,Sand Force,None,Sheer Force,None,Undiscovered,None,89,125,90,115,80,101,600,1.5 m,68 kg,100% male,Brown,https://dex.pokemonshowdown.com/pokemon/landorus
645,Landorus,Therian,5,https://play.pokemonshowdown.com/sprites/gen5/landorus-therian.png,-320px -2400px;,Illegal,GROUND,FLYING,Intimidate,None,None,None,Undiscovered,None,89,145,90,105,80,91,600,1.3 m,68 kg,100% male,Brown,https://dex.pokemonshowdown.com/pokemon/landorustherian
646,Kyurem,None,5,https://play.pokemonshowdown.com/sprites/gen5/kyurem.png,-400px -1590px;,OU,DRAGON,ICE,Pressure,None,None,None,Undiscovered,None,125,130,90,130,90,95,660,3 m,325 kg,100% genderless,Gray,https://dex.pokemonshowdown.com/pokemon/kyurem
646,Kyurem,Black,5,https://play.pokemonshowdown.com/sprites/gen5/kyurem-black.png,-360px -2400px;,Uber,DRAGON,ICE,Teravolt,None,None,None,Undiscovered,None,125,170,100,120,90,95,700,3.3 m,325 kg,100% genderless,Gray,https://dex.pokemonshowdown.com/pokemon/kyuremblack
646,Kyurem,White,5,https://play.pokemonshowdown.com/sprites/gen5/kyurem-white.png,-400px -2400px;,Uber,DRAGON,ICE,Turboblaze,None,None,None,Undiscovered,None,125,120,90,170,100,95,700,3.6 m,325 kg,100% genderless,Gray,https://dex.pokemonshowdown.com/pokemon/kyuremwhite
647,Keldeo,None,5,https://play.pokemonshowdown.com/sprites/gen5/keldeo.png,-440px -1590px;,OU,WATER,FIGHTING,Justified,None,None,None,Undiscovered,None,91,72,90,129,90,108,580,1.4 m,48.5 kg,100% genderless,Yellow,https://dex.pokemonshowdown.com/pokemon/keldeo
647,Keldeo,Resolute,5,https://play.pokemonshowdown.com/sprites/gen5/keldeo-resolute.png,-440px -2400px;,OU,WATER,FIGHTING,Justified,None,None,None,Undiscovered,None,91,72,90,129,90,108,580,1.4 m,48.5 kg,100% genderless,Yellow,https://dex.pokemonshowdown.com/pokemon/keldeoresolute
648,Meloetta,None,5,https://play.pokemonshowdown.com/sprites/gen5/meloetta.png,0px -1620px;,Illegal,NORMAL,PSYCHIC,Serene Grace,None,None,None,Undiscovered,None,100,77,77,128,128,90,600,0.6 m,6.5 kg,100% genderless,White,https://dex.pokemonshowdown.com/pokemon/meloetta
648,Meloetta,Pirouette,5,https://play.pokemonshowdown.com/sprites/gen5/meloetta-pirouette.png,0px -2430px;,Illegal,NORMAL,FIGHTING,Serene Grace,None,None,None,Undiscovered,None,100,128,90,77,77,128,600,0.6 m,6.5 kg,100% genderless,White,https://dex.pokemonshowdown.com/pokemon/meloettapirouette
649,Genesect,None,5,https://play.pokemonshowdown.com/sprites/gen5/genesect.png,-40px -1620px;,Illegal,BUG,STEEL,Download,None,None,None,Undiscovered,None,71,120,95,120,95,99,600,1.5 m,82.5 kg,100% genderless,Purple,https://dex.pokemonshowdown.com/pokemon/genesect
649,Genesect,Douse,5,https://play.pokemonshowdown.com/sprites/gen5/genesect-douse.png,-40px -1620px;,Illegal,BUG,STEEL,Download,None,None,None,Undiscovered,None,71,120,95,120,95,99,600,1.5 m,82.5 kg,100% genderless,Purple,https://dex.pokemonshowdown.com/pokemon/genesectdouse
649,Genesect,Shock,5,https://play.pokemonshowdown.com/sprites/gen5/genesect-shock.png,-40px -1620px;,Illegal,BUG,STEEL,Download,None,None,None,Undiscovered,None,71,120,95,120,95,99,600,1.5 m,82.5 kg,100% genderless,Purple,https://dex.pokemonshowdown.com/pokemon/genesectshock
649,Genesect,Burn,5,https://play.pokemonshowdown.com/sprites/gen5/genesect-burn.png,-40px -1620px;,Illegal,BUG,STEEL,Download,None,None,None,Undiscovered,None,71,120,95,120,95,99,600,1.5 m,82.5 kg,100% genderless,Purple,https://dex.pokemonshowdown.com/pokemon/genesectburn
649,Genesect,Chill,5,https://play.pokemonshowdown.com/sprites/gen5/genesect-chill.png,-40px -1620px;,Illegal,BUG,STEEL,Download,None,None,None,Undiscovered,None,71,120,95,120,95,99,600,1.5 m,82.5 kg,100% genderless,Purple,https://dex.pokemonshowdown.com/pokemon/genesectchill
650,Chespin,None,6,https://play.pokemonshowdown.com/sprites/gen5/chespin.png,-80px -1620px;,Illegal,GRASS,None,Overgrow,None,Bulletproof,None,Field,None,56,61,65,48,45,38,313,0.4 m,9 kg,87.5% male  12.5% female,Green,https://dex.pokemonshowdown.com/pokemon/chespin
651,Quilladin,None,6,https://play.pokemonshowdown.com/sprites/gen5/quilladin.png,-120px -1620px;,Illegal,GRASS,None,Overgrow,None,Bulletproof,None,Field,None,61,78,95,56,58,57,405,0.7 m,29 kg,87.5% male  12.5% female,Green,https://dex.pokemonshowdown.com/pokemon/quilladin
652,Chesnaught,None,6,https://play.pokemonshowdown.com/sprites/gen5/chesnaught.png,-160px -1620px;,Illegal,GRASS,FIGHTING,Overgrow,None,Bulletproof,None,Field,None,88,107,122,74,75,64,530,1.6 m,90 kg,87.5% male  12.5% female,Green,https://dex.pokemonshowdown.com/pokemon/chesnaught
653,Fennekin,None,6,https://play.pokemonshowdown.com/sprites/gen5/fennekin.png,-200px -1620px;,Illegal,FIRE,None,Blaze,None,Magician,None,Field,None,40,45,40,62,60,60,307,0.4 m,9.4 kg,87.5% male  12.5% female,Red,https://dex.pokemonshowdown.com/pokemon/fennekin
654,Braixen,None,6,https://play.pokemonshowdown.com/sprites/gen5/braixen.png,-240px -1620px;,Illegal,FIRE,None,Blaze,None,Magician,None,Field,None,59,59,58,90,70,73,409,1 m,14.5 kg,87.5% male  12.5% female,Red,https://dex.pokemonshowdown.com/pokemon/braixen
